Date,AAPL,QQQ,SPY,TSLA
2023-05-30,174.8487548828125,343.8802490234375,404.3417053222656,201.16000366210938
2023-05-31,174.7994842529297,341.9248962402344,402.099609375,203.92999267578125
2023-06-01,177.6001739501953,345.8748779296875,405.919921875,207.52000427246094
2023-06-02,178.44830322265625,348.4688720703125,411.78997802734375,213.97000122070312
2023-06-05,177.09722900390625,348.71441650390625,411.0008850097656,217.61000061035156
2023-06-06,176.73236083984375,348.6554870605469,411.8957214355469,221.30999755859375
2023-06-07,175.361572265625,342.740478515625,410.4715881347656,224.57000732421875
2023-06-08,178.0735626220703,346.9949645996094,412.9543762207031,234.86000061035156
2023-06-09,178.45816040039062,348.32147216796875,413.6953430175781,244.39999389648438
2023-06-12,181.24900817871094,354.2070617675781,417.4483642578125,249.8300018310547
2023-06-13,180.7756805419922,356.9287414550781,420.2004699707031,258.7099914550781
2023-06-14,181.4068145751953,359.52276611328125,420.7008972167969,256.7900085449219
2023-06-15,183.43832397460938,363.80682373046875,425.9166259765625,255.89999389648438
2023-06-16,182.36341857910156,361.5174255371094,424.46588134765625,260.5400085449219
2023-06-20,182.45217895507812,360.9998779296875,422.26361083984375,274.45001220703125
2023-06-21,181.4166717529297,356.08026123046875,420.10009765625,259.4599914550781
2023-06-22,184.41464233398438,360.2816162109375,421.61651611328125,264.6099853515625
2023-06-23,184.0990753173828,356.7100524902344,418.4291076660156,256.6000061035156
2023-06-26,182.7085723876953,351.9281005859375,416.7195129394531,241.0500030517578
2023-06-27,185.4600067138672,357.9792175292969,421.28814697265625,250.2100067138672
2023-06-28,186.633544921875,358.67779541015625,421.5005798339844,256.239990234375
2023-06-29,186.96884155273438,357.9595031738281,423.16192626953125,257.5
2023-06-30,191.28829956054688,363.4793701171875,428.1554870605469,261.7699890136719
2023-07-03,189.7991485595703,364.3353576660156,428.64813232421875,279.82000732421875
2023-07-05,188.68479919433594,364.32550048828125,428.01068115234375,282.4800109863281
2023-07-06,189.1581573486328,361.5508728027344,424.65899658203125,276.5400085449219
2023-07-07,188.0437469482422,360.3504638671875,423.5868835449219,274.42999267578125
2023-07-10,186.00238037109375,360.4684753417969,424.65899658203125,269.6099853515625
2023-07-11,185.47970581054688,362.2494201660156,427.36346435546875,269.7900085449219
2023-07-12,187.14637756347656,366.82464599609375,430.80206298828125,271.989990234375
2023-07-13,187.90570068359375,373.0528259277344,434.22125244140625,277.8999938964844
2023-07-14,188.05364990234375,372.9741516113281,433.9508056640625,281.3800048828125
2023-07-17,191.30801391601562,376.4571533203125,435.45758056640625,290.3800048828125
2023-07-18,191.05160522460938,379.53692626953125,438.6932678222656,293.3399963378906
2023-07-19,192.40264892578125,379.44830322265625,439.6688537597656,291.260009765625
2023-07-20,190.45989990234375,370.70135498046875,436.7518310546875,262.8999938964844
2023-07-21,189.28636169433594,369.5894775390625,436.7518310546875,260.0199890136719
2023-07-24,190.08517456054688,370.1799011230469,438.70294189453125,269.05999755859375
2023-07-25,190.943115234375,372.6888122558594,439.9007263183594,265.2799987792969
2023-07-26,191.81097412109375,371.44903564453125,439.96826171875,264.3500061035156
2023-07-27,190.54867553710938,370.56353759765625,437.05133056640625,255.7100067138672
2023-07-28,193.12255859375,377.3132629394531,441.33013916015625,266.44000244140625
2023-07-31,193.73399353027344,377.510009765625,442.17041015625,267.42999267578125
2023-08-01,192.90562438964844,376.6343688964844,440.9051513671875,261.07000732421875
2023-08-02,189.91751098632812,368.36944580078125,434.7717590332031,254.11000061035156
2023-08-03,188.52699279785156,367.7790222167969,433.5257568359375,259.32000732421875
2023-08-04,179.47393798828125,366.05718994140625,431.5650939941406,253.86000061035156
2023-08-07,176.3773193359375,369.1564636230469,435.3320617675781,251.4499969482422
2023-08-08,177.31419372558594,366.0177917480469,433.4388732910156,249.6999969482422
2023-08-09,175.72645568847656,361.99365234375,430.541259765625,242.19000244140625
2023-08-10,175.50949096679688,362.66265869140625,430.69573974609375,245.33999633789062
2023-08-11,175.56875610351562,360.3504638671875,430.44464111328125,242.64999389648438
